domain,category,size_tier,date,metric,value
drpepper.com,beverages,large,2024-04-01,top6_10,1060.0
drpepper.com,beverages,large,2024-05-01,top6_10,1097.0
drpepper.com,beverages,large,2024-06-01,top6_10,1104.0
drpepper.com,beverages,large,2024-07-01,top6_10,1215.0
drpepper.com,beverages,large,2024-08-01,top6_10,1135.0
drpepper.com,beverages,large,2024-09-01,top6_10,1115.0
drpepper.com,beverages,large,2024-10-01,top6_10,1119.0
drpepper.com,beverages,large,2024-11-01,top6_10,1094.0
drpepper.com,beverages,large,2024-12-01,top6_10,1077.0
drpepper.com,beverages,large,2025-01-01,top6_10,1092.0
drpepper.com,beverages,large,2025-02-01,top6_10,1123.0
drpepper.com,beverages,large,2025-03-01,top6_10,1126.0
drpepper.com,beverages,large,2025-04-01,top6_10,2249.0
drpepper.com,beverages,large,2025-05-01,top6_10,2252.0
drpepper.com,beverages,large,2025-06-01,top6_10,2273.0
drpepper.com,beverages,large,2025-07-01,top6_10,1831.0
drpepper.com,beverages,large,2025-08-01,top6_10,1687.0
drpepper.com,beverages,large,2025-09-01,top6_10,1287.0
drpepper.com,beverages,large,2025-10-01,top6_10,1687.0
drpepper.com,beverages,large,2025-11-01,top6_10,1677.0
drpepper.com,beverages,large,2025-12-01,top6_10,1787.0
drpepper.com,beverages,large,2026-01-01,top6_10,1724.0
drpepper.com,beverages,large,2026-02-01,top6_10,1660.0
pepsi.com,beverages,large,2023-01-01,top6_10,818.0
pepsi.com,beverages,large,2023-02-01,top6_10,814.0
pepsi.com,beverages,large,2023-03-01,top6_10,859.0
pepsi.com,beverages,large,2023-04-01,top6_10,853.0
pepsi.com,beverages,large,2023-05-01,top6_10,856.0
pepsi.com,beverages,large,2023-06-01,top6_10,869.0
pepsi.com,beverages,large,2023-07-01,top6_10,869.0
pepsi.com,beverages,large,2023-08-01,top6_10,874.0
pepsi.com,beverages,large,2023-09-01,top6_10,967.0
pepsi.com,beverages,large,2023-10-01,top6_10,990.0
pepsi.com,beverages,large,2023-11-01,top6_10,1089.0
pepsi.com,beverages,large,2023-12-01,top6_10,1093.0
pepsi.com,beverages,large,2024-01-01,top6_10,1023.0
pepsi.com,beverages,large,2024-02-01,top6_10,936.0
pepsi.com,beverages,large,2024-03-01,top6_10,921.0
pepsi.com,beverages,large,2024-04-01,top6_10,876.0
pepsi.com,beverages,large,2024-05-01,top6_10,857.0
pepsi.com,beverages,large,2024-06-01,top6_10,841.0
pepsi.com,beverages,large,2024-07-01,top6_10,850.0
pepsi.com,beverages,large,2024-08-01,top6_10,809.0
pepsi.com,beverages,large,2024-09-01,top6_10,736.0
pepsi.com,beverages,large,2024-10-01,top6_10,731.0
pepsi.com,beverages,large,2024-11-01,top6_10,664.0
pepsi.com,beverages,large,2024-12-01,top6_10,568.0
pepsi.com,beverages,large,2025-01-01,top6_10,507.0
pepsi.com,beverages,large,2025-02-01,top6_10,512.0
pepsi.com,beverages,large,2025-03-01,top6_10,527.0
pepsi.com,beverages,large,2025-04-01,top6_10,817.0
pepsi.com,beverages,large,2025-05-01,top6_10,815.0
pepsi.com,beverages,large,2025-06-01,top6_10,1028.0
pepsi.com,beverages,large,2025-07-01,top6_10,620.0
pepsi.com,beverages,large,2025-08-01,top6_10,340.0
pepsi.com,beverages,large,2025-09-01,top6_10,923.0
pepsi.com,beverages,large,2025-10-01,top6_10,343.0
pepsi.com,beverages,large,2025-11-01,top6_10,343.0
pepsi.com,beverages,large,2025-12-01,top6_10,637.0
pepsi.com,beverages,large,2026-01-01,top6_10,676.0
pepsi.com,beverages,large,2026-02-01,top6_10,669.0
fiveguys.com,fast_food,small,2023-01-01,top6_10,1604.0
fiveguys.com,fast_food,small,2023-02-01,top6_10,1546.0
fiveguys.com,fast_food,small,2023-03-01,top6_10,1525.0
fiveguys.com,fast_food,small,2023-04-01,top6_10,1442.0
fiveguys.com,fast_food,small,2023-05-01,top6_10,1418.0
fiveguys.com,fast_food,small,2023-06-01,top6_10,1474.0
fiveguys.com,fast_food,small,2023-07-01,top6_10,1562.0
fiveguys.com,fast_food,small,2023-08-01,top6_10,1811.0
fiveguys.com,fast_food,small,2023-09-01,top6_10,2332.0
fiveguys.com,fast_food,small,2023-10-01,top6_10,2319.0
fiveguys.com,fast_food,small,2023-11-01,top6_10,2279.0
fiveguys.com,fast_food,small,2023-12-01,top6_10,2296.0
fiveguys.com,fast_food,small,2024-01-01,top6_10,2738.0
fiveguys.com,fast_food,small,2024-02-01,top6_10,2772.0
fiveguys.com,fast_food,small,2024-03-01,top6_10,3364.0
fiveguys.com,fast_food,small,2024-04-01,top6_10,3547.0
fiveguys.com,fast_food,small,2024-05-01,top6_10,3573.0
fiveguys.com,fast_food,small,2024-06-01,top6_10,3828.0
fiveguys.com,fast_food,small,2024-07-01,top6_10,4283.0
fiveguys.com,fast_food,small,2024-08-01,top6_10,4547.0
fiveguys.com,fast_food,small,2024-09-01,top6_10,5140.0
fiveguys.com,fast_food,small,2024-10-01,top6_10,5620.0
fiveguys.com,fast_food,small,2024-11-01,top6_10,5462.0
fiveguys.com,fast_food,small,2024-12-01,top6_10,5194.0
fiveguys.com,fast_food,small,2025-01-01,top6_10,5026.0
fiveguys.com,fast_food,small,2025-02-01,top6_10,5021.0
fiveguys.com,fast_food,small,2025-03-01,top6_10,4940.0
fiveguys.com,fast_food,small,2025-04-01,top6_10,6857.0
fiveguys.com,fast_food,small,2025-05-01,top6_10,6846.0
fiveguys.com,fast_food,small,2025-06-01,top6_10,8346.0
fiveguys.com,fast_food,small,2025-07-01,top6_10,6737.0
fiveguys.com,fast_food,small,2025-08-01,top6_10,5569.0
fiveguys.com,fast_food,small,2025-09-01,top6_10,6200.0
fiveguys.com,fast_food,small,2025-10-01,top6_10,5579.0
fiveguys.com,fast_food,small,2025-11-01,top6_10,5582.0
fiveguys.com,fast_food,small,2025-12-01,top6_10,6599.0
fiveguys.com,fast_food,small,2026-01-01,top6_10,6772.0
fiveguys.com,fast_food,small,2026-02-01,top6_10,6716.0
mcdonalds.com,fast_food,large,2023-01-01,top6_10,21894.0
mcdonalds.com,fast_food,large,2023-02-01,top6_10,20652.0
mcdonalds.com,fast_food,large,2023-03-01,top6_10,22298.0
mcdonalds.com,fast_food,large,2023-04-01,top6_10,21993.0
mcdonalds.com,fast_food,large,2023-05-01,top6_10,23029.0
mcdonalds.com,fast_food,large,2023-06-01,top6_10,23978.0
mcdonalds.com,fast_food,large,2023-07-01,top6_10,24623.0
mcdonalds.com,fast_food,large,2023-08-01,top6_10,27159.0
mcdonalds.com,fast_food,large,2023-09-01,top6_10,29525.0
mcdonalds.com,fast_food,large,2023-10-01,top6_10,30851.0
mcdonalds.com,fast_food,large,2023-11-01,top6_10,33106.0
mcdonalds.com,fast_food,large,2023-12-01,top6_10,34128.0
mcdonalds.com,fast_food,large,2024-01-01,top6_10,38025.0
mcdonalds.com,fast_food,large,2024-02-01,top6_10,41216.0
mcdonalds.com,fast_food,large,2024-03-01,top6_10,50730.0
mcdonalds.com,fast_food,large,2024-04-01,top6_10,57243.0
mcdonalds.com,fast_food,large,2024-05-01,top6_10,65244.0
mcdonalds.com,fast_food,large,2024-06-01,top6_10,69902.0
mcdonalds.com,fast_food,large,2024-07-01,top6_10,79300.0
mcdonalds.com,fast_food,large,2024-08-01,top6_10,85793.0
mcdonalds.com,fast_food,large,2024-09-01,top6_10,96104.0
mcdonalds.com,fast_food,large,2024-10-01,top6_10,98151.0
mcdonalds.com,fast_food,large,2024-11-01,top6_10,96651.0
mcdonalds.com,fast_food,large,2024-12-01,top6_10,96497.0
mcdonalds.com,fast_food,large,2025-01-01,top6_10,94212.0
mcdonalds.com,fast_food,large,2025-02-01,top6_10,93447.0
mcdonalds.com,fast_food,large,2025-03-01,top6_10,91112.0
mcdonalds.com,fast_food,large,2025-04-01,top6_10,124039.0
mcdonalds.com,fast_food,large,2025-05-01,top6_10,123880.0
mcdonalds.com,fast_food,large,2025-06-01,top6_10,137616.0
mcdonalds.com,fast_food,large,2025-07-01,top6_10,120994.0
mcdonalds.com,fast_food,large,2025-08-01,top6_10,113143.0
mcdonalds.com,fast_food,large,2025-09-01,top6_10,97025.0
mcdonalds.com,fast_food,large,2025-10-01,top6_10,113218.0
mcdonalds.com,fast_food,large,2025-11-01,top6_10,113227.0
mcdonalds.com,fast_food,large,2025-12-01,top6_10,116917.0
mcdonalds.com,fast_food,large,2026-01-01,top6_10,118420.0
mcdonalds.com,fast_food,large,2026-02-01,top6_10,117989.0
shakeshack.com,fast_food,small,2023-01-01,top6_10,1910.0
shakeshack.com,fast_food,small,2023-02-01,top6_10,2087.0
shakeshack.com,fast_food,small,2023-03-01,top6_10,1991.0
shakeshack.com,fast_food,small,2023-04-01,top6_10,2005.0
shakeshack.com,fast_food,small,2023-05-01,top6_10,1829.0
shakeshack.com,fast_food,small,2023-06-01,top6_10,1834.0
shakeshack.com,fast_food,small,2023-07-01,top6_10,2223.0
shakeshack.com,fast_food,small,2023-08-01,top6_10,2046.0
shakeshack.com,fast_food,small,2023-09-01,top6_10,1920.0
shakeshack.com,fast_food,small,2023-10-01,top6_10,2007.0
shakeshack.com,fast_food,small,2023-11-01,top6_10,2199.0
shakeshack.com,fast_food,small,2023-12-01,top6_10,2491.0
shakeshack.com,fast_food,small,2024-01-01,top6_10,2806.0
shakeshack.com,fast_food,small,2024-02-01,top6_10,2935.0
shakeshack.com,fast_food,small,2024-03-01,top6_10,2972.0
shakeshack.com,fast_food,small,2024-04-01,top6_10,3234.0
shakeshack.com,fast_food,small,2024-05-01,top6_10,3400.0
shakeshack.com,fast_food,small,2024-06-01,top6_10,3564.0
shakeshack.com,fast_food,small,2024-07-01,top6_10,4093.0
shakeshack.com,fast_food,small,2024-08-01,top6_10,4393.0
shakeshack.com,fast_food,small,2024-09-01,top6_10,4390.0
shakeshack.com,fast_food,small,2024-10-01,top6_10,4400.0
shakeshack.com,fast_food,small,2024-11-01,top6_10,4171.0
shakeshack.com,fast_food,small,2024-12-01,top6_10,3769.0
shakeshack.com,fast_food,small,2025-01-01,top6_10,3630.0
shakeshack.com,fast_food,small,2025-02-01,top6_10,3608.0
shakeshack.com,fast_food,small,2025-03-01,top6_10,3522.0
shakeshack.com,fast_food,small,2025-04-01,top6_10,5044.0
shakeshack.com,fast_food,small,2025-05-01,top6_10,5054.0
shakeshack.com,fast_food,small,2025-06-01,top6_10,8839.0
shakeshack.com,fast_food,small,2025-07-01,top6_10,6068.0
shakeshack.com,fast_food,small,2025-08-01,top6_10,6747.0
shakeshack.com,fast_food,small,2025-09-01,top6_10,5793.0
shakeshack.com,fast_food,small,2025-10-01,top6_10,6752.0
shakeshack.com,fast_food,small,2025-11-01,top6_10,6759.0
shakeshack.com,fast_food,small,2025-12-01,top6_10,7274.0
shakeshack.com,fast_food,small,2026-01-01,top6_10,7131.0
shakeshack.com,fast_food,small,2026-02-01,top6_10,7149.0
wendys.com,fast_food,large,2023-01-01,top6_10,4096.0
wendys.com,fast_food,large,2023-02-01,top6_10,3836.0
wendys.com,fast_food,large,2023-03-01,top6_10,3701.0
wendys.com,fast_food,large,2023-04-01,top6_10,3811.0
wendys.com,fast_food,large,2023-05-01,top6_10,4138.0
wendys.com,fast_food,large,2023-06-01,top6_10,4596.0
wendys.com,fast_food,large,2023-07-01,top6_10,5176.0
wendys.com,fast_food,large,2023-08-01,top6_10,6307.0
wendys.com,fast_food,large,2023-09-01,top6_10,7134.0
wendys.com,fast_food,large,2023-10-01,top6_10,6184.0
wendys.com,fast_food,large,2023-11-01,top6_10,5797.0
wendys.com,fast_food,large,2023-12-01,top6_10,6662.0
wendys.com,fast_food,large,2024-01-01,top6_10,7436.0
wendys.com,fast_food,large,2024-02-01,top6_10,8074.0
wendys.com,fast_food,large,2024-03-01,top6_10,8977.0
wendys.com,fast_food,large,2024-04-01,top6_10,9887.0
wendys.com,fast_food,large,2024-05-01,top6_10,10180.0
wendys.com,fast_food,large,2024-06-01,top6_10,10775.0
wendys.com,fast_food,large,2024-07-01,top6_10,11605.0
wendys.com,fast_food,large,2024-08-01,top6_10,11824.0
wendys.com,fast_food,large,2024-09-01,top6_10,12142.0
wendys.com,fast_food,large,2024-10-01,top6_10,12064.0
wendys.com,fast_food,large,2024-11-01,top6_10,11122.0
wendys.com,fast_food,large,2024-12-01,top6_10,11037.0
wendys.com,fast_food,large,2025-01-01,top6_10,11264.0
wendys.com,fast_food,large,2025-02-01,top6_10,11199.0
wendys.com,fast_food,large,2025-03-01,top6_10,10250.0
wendys.com,fast_food,large,2025-04-01,top6_10,13348.0
wendys.com,fast_food,large,2025-05-01,top6_10,13381.0
wendys.com,fast_food,large,2025-06-01,top6_10,15470.0
wendys.com,fast_food,large,2025-07-01,top6_10,13190.0
wendys.com,fast_food,large,2025-08-01,top6_10,13430.0
wendys.com,fast_food,large,2025-09-01,top6_10,13303.0
wendys.com,fast_food,large,2025-10-01,top6_10,13437.0
wendys.com,fast_food,large,2025-11-01,top6_10,13448.0
wendys.com,fast_food,large,2025-12-01,top6_10,13934.0
wendys.com,fast_food,large,2026-01-01,top6_10,14039.0
wendys.com,fast_food,large,2026-02-01,top6_10,13997.0
coca-cola.com,beverages,large,2023-01-01,top11_20,13994.0
coca-cola.com,beverages,large,2023-02-01,top11_20,13045.0
coca-cola.com,beverages,large,2023-03-01,top11_20,12617.0
coca-cola.com,beverages,large,2023-04-01,top11_20,12729.0
coca-cola.com,beverages,large,2023-05-01,top11_20,13013.0
coca-cola.com,beverages,large,2023-06-01,top11_20,12971.0
coca-cola.com,beverages,large,2023-07-01,top11_20,12750.0
coca-cola.com,beverages,large,2023-08-01,top11_20,12569.0
coca-cola.com,beverages,large,2023-09-01,top11_20,13748.0
coca-cola.com,beverages,large,2023-10-01,top11_20,14025.0
coca-cola.com,beverages,large,2023-11-01,top11_20,13159.0
coca-cola.com,beverages,large,2023-12-01,top11_20,13976.0
coca-cola.com,beverages,large,2024-01-01,top11_20,16707.0
coca-cola.com,beverages,large,2024-02-01,top11_20,19209.0
coca-cola.com,beverages,large,2024-03-01,top11_20,20799.0
coca-cola.com,beverages,large,2024-04-01,top11_20,22459.0
coca-cola.com,beverages,large,2024-05-01,top11_20,22881.0
coca-cola.com,beverages,large,2024-06-01,top11_20,23650.0
coca-cola.com,beverages,large,2024-07-01,top11_20,23787.0
coca-cola.com,beverages,large,2024-08-01,top11_20,25757.0
coca-cola.com,beverages,large,2024-09-01,top11_20,25963.0
coca-cola.com,beverages,large,2024-10-01,top11_20,26569.0
coca-cola.com,beverages,large,2024-11-01,top11_20,26667.0
coca-cola.com,beverages,large,2024-12-01,top11_20,25781.0
coca-cola.com,beverages,large,2025-01-01,top11_20,24463.0
coca-cola.com,beverages,large,2025-02-01,top11_20,24969.0
coca-cola.com,beverages,large,2025-03-01,top11_20,25228.0
coca-cola.com,beverages,large,2025-04-01,top11_20,29765.0
coca-cola.com,beverages,large,2025-05-01,top11_20,29646.0
coca-cola.com,beverages,large,2025-06-01,top11_20,27945.0
coca-cola.com,beverages,large,2025-07-01,top11_20,24915.0
coca-cola.com,beverages,large,2025-08-01,top11_20,24945.0
coca-cola.com,beverages,large,2025-09-01,top11_20,23559.0
coca-cola.com,beverages,large,2025-10-01,top11_20,25029.0
coca-cola.com,beverages,large,2025-11-01,top11_20,25035.0
coca-cola.com,beverages,large,2025-12-01,top11_20,26617.0
coca-cola.com,beverages,large,2026-01-01,top11_20,26802.0
coca-cola.com,beverages,large,2026-02-01,top11_20,27039.0
drinkolipop.com,beverages,small,2023-01-01,top11_20,469.0
drinkolipop.com,beverages,small,2023-02-01,top11_20,631.0
drinkolipop.com,beverages,small,2023-03-01,top11_20,645.0
drinkolipop.com,beverages,small,2023-04-01,top11_20,683.0
drinkolipop.com,beverages,small,2023-05-01,top11_20,705.0
drinkolipop.com,beverages,small,2023-06-01,top11_20,691.0
drinkolipop.com,beverages,small,2023-07-01,top11_20,706.0
drinkolipop.com,beverages,small,2023-08-01,top11_20,707.0
drinkolipop.com,beverages,small,2023-09-01,top11_20,634.0
drinkolipop.com,beverages,small,2023-10-01,top11_20,605.0
drinkolipop.com,beverages,small,2023-11-01,top11_20,576.0
drinkolipop.com,beverages,small,2023-12-01,top11_20,843.0
drinkolipop.com,beverages,small,2024-01-01,top11_20,1096.0
drinkolipop.com,beverages,small,2024-02-01,top11_20,1370.0
drinkolipop.com,beverages,small,2024-03-01,top11_20,1402.0
drinkolipop.com,beverages,small,2024-04-01,top11_20,1362.0
drinkolipop.com,beverages,small,2024-05-01,top11_20,1321.0
drinkolipop.com,beverages,small,2024-06-01,top11_20,1273.0
drinkolipop.com,beverages,small,2024-07-01,top11_20,1214.0
drinkolipop.com,beverages,small,2024-08-01,top11_20,1217.0
drinkolipop.com,beverages,small,2024-09-01,top11_20,1132.0
drinkolipop.com,beverages,small,2024-10-01,top11_20,1067.0
drinkolipop.com,beverages,small,2024-11-01,top11_20,1070.0
drinkolipop.com,beverages,small,2024-12-01,top11_20,1135.0
drinkolipop.com,beverages,small,2025-01-01,top11_20,963.0
drinkolipop.com,beverages,small,2025-02-01,top11_20,939.0
drinkolipop.com,beverages,small,2025-03-01,top11_20,854.0
drinkolipop.com,beverages,small,2025-04-01,top11_20,999.0
drinkolipop.com,beverages,small,2025-05-01,top11_20,1000.0
drinkolipop.com,beverages,small,2025-06-01,top11_20,945.0
drinkolipop.com,beverages,small,2025-07-01,top11_20,789.0
drinkolipop.com,beverages,small,2025-08-01,top11_20,747.0
drinkolipop.com,beverages,small,2025-09-01,top11_20,612.0
drinkolipop.com,beverages,small,2025-10-01,top11_20,747.0
drinkolipop.com,beverages,small,2025-11-01,top11_20,746.0
drinkolipop.com,beverages,small,2025-12-01,top11_20,766.0
drinkolipop.com,beverages,small,2026-01-01,top11_20,847.0
drinkolipop.com,beverages,small,2026-02-01,top11_20,848.0
drpepper.com,beverages,large,2023-01-01,top11_20,582.0
drpepper.com,beverages,large,2023-02-01,top11_20,551.0
drpepper.com,beverages,large,2023-03-01,top11_20,535.0
drpepper.com,beverages,large,2023-04-01,top11_20,557.0
drpepper.com,beverages,large,2023-05-01,top11_20,580.0
drpepper.com,beverages,large,2023-06-01,top11_20,606.0
drpepper.com,beverages,large,2023-07-01,top11_20,600.0
drpepper.com,beverages,large,2023-08-01,top11_20,595.0
drpepper.com,beverages,large,2023-09-01,top11_20,583.0
drpepper.com,beverages,large,2023-10-01,top11_20,604.0
drpepper.com,beverages,large,2023-11-01,top11_20,645.0
drpepper.com,beverages,large,2023-12-01,top11_20,715.0
drpepper.com,beverages,large,2024-01-01,top11_20,909.0
drpepper.com,beverages,large,2024-02-01,top11_20,1029.0
drpepper.com,beverages,large,2024-03-01,top11_20,1358.0
drpepper.com,beverages,large,2024-04-01,top11_20,1401.0
drpepper.com,beverages,large,2024-05-01,top11_20,1474.0
drpepper.com,beverages,large,2024-06-01,top11_20,1495.0
drpepper.com,beverages,large,2024-07-01,top11_20,1733.0
drpepper.com,beverages,large,2024-08-01,top11_20,1693.0
drpepper.com,beverages,large,2024-09-01,top11_20,1718.0
drpepper.com,beverages,large,2024-10-01,top11_20,1801.0
drpepper.com,beverages,large,2024-11-01,top11_20,1795.0
drpepper.com,beverages,large,2024-12-01,top11_20,1783.0
drpepper.com,beverages,large,2025-01-01,top11_20,1828.0
drpepper.com,beverages,large,2025-02-01,top11_20,1892.0
drpepper.com,beverages,large,2025-03-01,top11_20,1981.0
drpepper.com,beverages,large,2025-04-01,top11_20,2851.0
drpepper.com,beverages,large,2025-05-01,top11_20,2812.0
drpepper.com,beverages,large,2025-06-01,top11_20,1916.0
drpepper.com,beverages,large,2025-07-01,top11_20,1657.0
drpepper.com,beverages,large,2025-08-01,top11_20,1692.0
drpepper.com,beverages,large,2025-09-01,top11_20,1562.0
drpepper.com,beverages,large,2025-10-01,top11_20,1694.0
drpepper.com,beverages,large,2025-11-01,top11_20,1703.0
drpepper.com,beverages,large,2025-12-01,top11_20,1816.0
drpepper.com,beverages,large,2026-01-01,top11_20,1794.0
drpepper.com,beverages,large,2026-02-01,top11_20,1785.0
pepsi.com,beverages,large,2023-01-01,top11_20,1852.0
pepsi.com,beverages,large,2023-02-01,top11_20,2014.0
pepsi.com,beverages,large,2023-03-01,top11_20,2035.0
pepsi.com,beverages,large,2023-04-01,top11_20,1875.0
pepsi.com,beverages,large,2023-05-01,top11_20,1760.0
pepsi.com,beverages,large,2023-06-01,top11_20,1712.0
pepsi.com,beverages,large,2023-07-01,top11_20,1677.0
pepsi.com,beverages,large,2023-08-01,top11_20,1649.0
pepsi.com,beverages,large,2023-09-01,top11_20,1773.0
pepsi.com,beverages,large,2023-10-01,top11_20,1961.0
pepsi.com,beverages,large,2023-11-01,top11_20,2451.0
pepsi.com,beverages,large,2023-12-01,top11_20,2551.0
pepsi.com,beverages,large,2024-01-01,top11_20,2375.0
pepsi.com,beverages,large,2024-02-01,top11_20,2028.0
pepsi.com,beverages,large,2024-03-01,top11_20,1945.0
pepsi.com,beverages,large,2024-04-01,top11_20,1640.0
pepsi.com,beverages,large,2024-05-01,top11_20,1536.0
pepsi.com,beverages,large,2024-06-01,top11_20,1455.0
pepsi.com,beverages,large,2024-07-01,top11_20,1427.0
pepsi.com,beverages,large,2024-08-01,top11_20,1304.0
pepsi.com,beverages,large,2024-09-01,top11_20,1234.0
pepsi.com,beverages,large,2024-10-01,top11_20,1131.0
pepsi.com,beverages,large,2024-11-01,top11_20,1074.0
pepsi.com,beverages,large,2024-12-01,top11_20,922.0
pepsi.com,beverages,large,2025-01-01,top11_20,842.0
pepsi.com,beverages,large,2025-02-01,top11_20,855.0
pepsi.com,beverages,large,2025-03-01,top11_20,880.0
pepsi.com,beverages,large,2025-04-01,top11_20,1186.0
pepsi.com,beverages,large,2025-05-01,top11_20,1194.0
pepsi.com,beverages,large,2025-06-01,top11_20,1252.0
pepsi.com,beverages,large,2025-07-01,top11_20,752.0
pepsi.com,beverages,large,2025-08-01,top11_20,390.0
pepsi.com,beverages,large,2025-09-01,top11_20,1230.0
pepsi.com,beverages,large,2025-10-01,top11_20,393.0
pepsi.com,beverages,large,2025-11-01,top11_20,398.0
pepsi.com,beverages,large,2025-12-01,top11_20,899.0
pepsi.com,beverages,large,2026-01-01,top11_20,960.0
pepsi.com,beverages,large,2026-02-01,top11_20,1025.0
fiveguys.com,fast_food,small,2023-01-01,top11_20,6139.0
fiveguys.com,fast_food,small,2023-02-01,top11_20,6920.0
fiveguys.com,fast_food,small,2023-03-01,top11_20,6713.0
fiveguys.com,fast_food,small,2023-04-01,top11_20,6603.0
fiveguys.com,fast_food,small,2023-05-01,top11_20,6668.0
fiveguys.com,fast_food,small,2023-06-01,top11_20,7080.0
fiveguys.com,fast_food,small,2023-07-01,top11_20,7624.0
fiveguys.com,fast_food,small,2023-08-01,top11_20,7864.0
fiveguys.com,fast_food,small,2023-09-01,top11_20,7799.0
fiveguys.com,fast_food,small,2023-10-01,top11_20,7376.0
fiveguys.com,fast_food,small,2023-11-01,top11_20,6711.0
fiveguys.com,fast_food,small,2023-12-01,top11_20,6914.0
fiveguys.com,fast_food,small,2024-01-01,top11_20,7629.0
fiveguys.com,fast_food,small,2024-02-01,top11_20,7966.0
fiveguys.com,fast_food,small,2024-03-01,top11_20,8620.0
fiveguys.com,fast_food,small,2024-04-01,top11_20,9237.0
fiveguys.com,fast_food,small,2024-05-01,top11_20,9335.0
fiveguys.com,fast_food,small,2024-06-01,top11_20,9541.0
fiveguys.com,fast_food,small,2024-07-01,top11_20,10315.0
fiveguys.com,fast_food,small,2024-08-01,top11_20,10683.0
fiveguys.com,fast_food,small,2024-09-01,top11_20,11537.0
fiveguys.com,fast_food,small,2024-10-01,top11_20,12480.0
fiveguys.com,fast_food,small,2024-11-01,top11_20,12226.0
fiveguys.com,fast_food,small,2024-12-01,top11_20,11778.0
fiveguys.com,fast_food,small,2025-01-01,top11_20,11589.0
fiveguys.com,fast_food,small,2025-02-01,top11_20,11510.0
fiveguys.com,fast_food,small,2025-03-01,top11_20,11552.0
fiveguys.com,fast_food,small,2025-04-01,top11_20,13269.0
fiveguys.com,fast_food,small,2025-05-01,top11_20,13249.0
fiveguys.com,fast_food,small,2025-06-01,top11_20,12654.0
fiveguys.com,fast_food,small,2025-07-01,top11_20,10687.0
fiveguys.com,fast_food,small,2025-08-01,top11_20,8728.0
fiveguys.com,fast_food,small,2025-09-01,top11_20,10690.0
fiveguys.com,fast_food,small,2025-10-01,top11_20,8777.0
fiveguys.com,fast_food,small,2025-11-01,top11_20,8779.0
fiveguys.com,fast_food,small,2025-12-01,top11_20,10820.0
fiveguys.com,fast_food,small,2026-01-01,top11_20,11208.0
fiveguys.com,fast_food,small,2026-02-01,top11_20,11181.0
mcdonalds.com,fast_food,large,2023-01-01,top11_20,65378.0
mcdonalds.com,fast_food,large,2023-02-01,top11_20,60863.0
mcdonalds.com,fast_food,large,2023-03-01,top11_20,67783.0
mcdonalds.com,fast_food,large,2023-04-01,top11_20,68237.0
mcdonalds.com,fast_food,large,2023-05-01,top11_20,69452.0
mcdonalds.com,fast_food,large,2023-06-01,top11_20,70422.0
mcdonalds.com,fast_food,large,2023-07-01,top11_20,70553.0
mcdonalds.com,fast_food,large,2023-08-01,top11_20,73239.0
mcdonalds.com,fast_food,large,2023-09-01,top11_20,70826.0
mcdonalds.com,fast_food,large,2023-10-01,top11_20,68803.0
mcdonalds.com,fast_food,large,2023-11-01,top11_20,66410.0
mcdonalds.com,fast_food,large,2023-12-01,top11_20,58177.0
mcdonalds.com,fast_food,large,2024-01-01,top11_20,64442.0
mcdonalds.com,fast_food,large,2024-02-01,top11_20,69520.0
mcdonalds.com,fast_food,large,2024-03-01,top11_20,83437.0
mcdonalds.com,fast_food,large,2024-04-01,top11_20,99420.0
mcdonalds.com,fast_food,large,2024-05-01,top11_20,110497.0
mcdonalds.com,fast_food,large,2024-06-01,top11_20,117075.0
mcdonalds.com,fast_food,large,2024-07-01,top11_20,126158.0
mcdonalds.com,fast_food,large,2024-08-01,top11_20,138171.0
mcdonalds.com,fast_food,large,2024-09-01,top11_20,155569.0
mcdonalds.com,fast_food,large,2024-10-01,top11_20,159205.0
mcdonalds.com,fast_food,large,2024-11-01,top11_20,159047.0
mcdonalds.com,fast_food,large,2024-12-01,top11_20,155765.0
mcdonalds.com,fast_food,large,2025-01-01,top11_20,152121.0
mcdonalds.com,fast_food,large,2025-02-01,top11_20,150945.0
mcdonalds.com,fast_food,large,2025-03-01,top11_20,146640.0
mcdonalds.com,fast_food,large,2025-04-01,top11_20,170828.0
mcdonalds.com,fast_food,large,2025-05-01,top11_20,170542.0
mcdonalds.com,fast_food,large,2025-06-01,top11_20,149182.0
mcdonalds.com,fast_food,large,2025-07-01,top11_20,131327.0
mcdonalds.com,fast_food,large,2025-08-01,top11_20,128224.0
mcdonalds.com,fast_food,large,2025-09-01,top11_20,131751.0
mcdonalds.com,fast_food,large,2025-10-01,top11_20,128474.0
mcdonalds.com,fast_food,large,2025-11-01,top11_20,128520.0
mcdonalds.com,fast_food,large,2025-12-01,top11_20,143694.0
mcdonalds.com,fast_food,large,2026-01-01,top11_20,145072.0
mcdonalds.com,fast_food,large,2026-02-01,top11_20,145890.0
shakeshack.com,fast_food,small,2023-01-01,top11_20,9110.0
shakeshack.com,fast_food,small,2023-02-01,top11_20,9737.0
shakeshack.com,fast_food,small,2023-03-01,top11_20,9720.0
shakeshack.com,fast_food,small,2023-04-01,top11_20,10345.0
shakeshack.com,fast_food,small,2023-05-01,top11_20,9688.0
shakeshack.com,fast_food,small,2023-06-01,top11_20,10005.0
shakeshack.com,fast_food,small,2023-07-01,top11_20,10223.0
shakeshack.com,fast_food,small,2023-08-01,top11_20,10510.0
